CourseID,CourseName,Credits,Department
C8945,مهارات تواصل,2,كلية الزراعة
C8946,مهارات تواصل,3,كلية الصيدلة
C8947,كتابة تقارير,2,كلية الزراعة
C8948,رياضة,1,كلية الزراعة
C8949,كيمياء,2,كلية التربية
C8950,فيزياء,1,كلية الزراعة
C8951,رياضة,2,كلية الصيدلة
C8952,انجليزي,3,كلية الزراعة
C8953,عربي,1,كلية التربية
C8954,رياضة,2,كلية الزراعة
C8955,عربي,4,كلية الصيدلة
C8956,عربي,1,كلية الصيدلة
C8957,عربي,1,كلية الزراعة
C8958,رياضة,3,كلية التربية
C8959,رياضة,2,كلية التربية
C8960,مهارات تواصل,2,كلية الصيدلة
C8961,انجليزي,4,كلية التربية
C8962,فيزياء,4,كلية الصيدلة
C8963,عربي,1,كلية الصيدلة
C8964,رياضة,4,كلية الصيدلة
C8965,كتابة تقارير,1,كلية الصيدلة
C8966,انجليزي,4,كلية الهندسة
C8967,كتابة تقارير,2,كلية الهندسة
C8968,انجليزي,1,كلية الهندسة
C8969,انجليزي,2,كلية الزراعة
C8970,كتابة تقارير,3,كلية التربية
C8971,رياضة,4,كلية الهندسة
C8972,كتابة تقارير,1,كلية التربية
C8973,كيمياء,4,كلية التربية
C8974,رياضة,3,كلية الصيدلة
C8975,كتابة تقارير,1,كلية الصيدلة
C8976,انجليزي,1,كلية الزراعة
C8977,مهارات تواصل,2,كلية الهندسة
C8978,عربي,2,كلية الصيدلة
C8979,كتابة تقارير,2,كلية التربية
C8980,مهارات تواصل,1,كلية الصيدلة
C8981,انجليزي,4,كلية الزراعة
C8982,كيمياء,4,كلية التربية
C8983,مهارات تواصل,3,كلية الهندسة
C8984,انجليزي,4,كلية الزراعة
C8985,فيزياء,1,كلية الزراعة
C8986,كتابة تقارير,4,كلية الصيدلة
C8987,فيزياء,1,كلية الصيدلة
C8988,مهارات تواصل,3,كلية التربية
C8989,كيمياء,2,كلية التربية
C8990,كيمياء,1,كلية التربية
C8991,مهارات تواصل,1,كلية الصيدلة
C8992,عربي,2,كلية الصيدلة
C8993,كتابة تقارير,4,كلية الزراعة
C8994,كيمياء,1,كلية الزراعة
C8995,رياضة,3,كلية الهندسة
C8996,مهارات تواصل,3,كلية التربية
C8997,انجليزي,3,كلية التربية
C8998,مهارات تواصل,3,كلية الصيدلة
C8999,رياضة,3,كلية الصيدلة
C9000,عربي,2,كلية الهندسة
C9001,انجليزي,2,كلية الصيدلة
C9002,كيمياء,3,كلية الصيدلة
C9003,مهارات تواصل,4,كلية الزراعة
C9004,مهارات تواصل,3,كلية الصيدلة
C9005,كتابة تقارير,2,كلية الهندسة
C9006,عربي,1,كلية الصيدلة
C9007,رياضة,1,كلية الزراعة
C9008,رياضة,1,كلية الزراعة
C9009,كتابة تقارير,2,كلية الهندسة
C9010,رياضة,2,كلية الزراعة
C9011,مهارات تواصل,4,كلية الصيدلة
C9012,عربي,2,كلية الزراعة
C9013,كيمياء,4,كلية الهندسة
C9014,انجليزي,3,كلية الصيدلة
C9015,كيمياء,1,كلية الهندسة
C9016,كتابة تقارير,4,كلية الزراعة
C9017,رياضة,4,كلية الهندسة
C9018,انجليزي,3,كلية الزراعة
C9019,عربي,1,كلية الزراعة
C9020,انجليزي,2,كلية الصيدلة
C9021,فيزياء,4,كلية التربية
C9022,مهارات تواصل,4,كلية الزراعة
C9023,انجليزي,4,كلية الزراعة
C9024,مهارات تواصل,1,كلية الصيدلة
C9025,كيمياء,2,كلية الزراعة
C9026,رياضة,1,كلية الزراعة
C9027,رياضة,2,كلية الهندسة
C9028,مهارات تواصل,3,كلية الصيدلة
C9029,رياضة,4,كلية الزراعة
C9030,كتابة تقارير,3,كلية التربية
C9031,رياضة,4,كلية الصيدلة
C9032,عربي,3,كلية الزراعة
C9033,فيزياء,3,كلية التربية
C9034,كيمياء,1,كلية الصيدلة
C9035,انجليزي,1,كلية الهندسة
C9036,انجليزي,3,كلية الزراعة
C9037,كيمياء,3,كلية الصيدلة
C9038,كيمياء,3,كلية الصيدلة
C9039,عربي,3,كلية الصيدلة
C9040,رياضة,2,كلية التربية
C9041,رياضة,4,كلية الصيدلة
C9042,مهارات تواصل,4,كلية الهندسة
C9043,مهارات تواصل,2,كلية الهندسة
C9044,فيزياء,4,كلية الهندسة
C9045,كتابة تقارير,1,كلية الصيدلة
C9046,عربي,3,كلية الصيدلة
C9047,مهارات تواصل,4,كلية التربية
C9048,مهارات تواصل,2,كلية الهندسة
C9049,انجليزي,2,كلية الصيدلة
C9050,رياضة,3,كلية الزراعة
C9051,كتابة تقارير,2,كلية الزراعة
C9052,رياضة,1,كلية الزراعة
C9053,انجليزي,2,كلية الهندسة
C9054,مهارات تواصل,2,كلية الزراعة
C9055,فيزياء,3,كلية الزراعة
C9056,عربي,4,كلية الزراعة
C9057,مهارات تواصل,1,كلية الهندسة
C9058,رياضة,4,كلية الزراعة
C9059,كيمياء,4,كلية التربية
C9060,انجليزي,4,كلية الصيدلة
C9061,انجليزي,2,كلية الزراعة
C9062,كيمياء,1,كلية الزراعة
C9063,رياضة,3,كلية الهندسة
C9064,عربي,3,كلية الزراعة
C9065,مهارات تواصل,1,كلية الصيدلة
C9066,مهارات تواصل,4,كلية الهندسة
C9067,انجليزي,1,كلية الصيدلة
C9068,كيمياء,2,كلية الزراعة
C9069,انجليزي,2,كلية التربية
C9070,مهارات تواصل,4,كلية الزراعة
C9071,كتابة تقارير,4,كلية الصيدلة
C9072,فيزياء,2,كلية الزراعة
C9073,كتابة تقارير,4,كلية الصيدلة
C9074,رياضة,3,كلية الزراعة
C9075,عربي,1,كلية الزراعة
C9076,انجليزي,3,كلية الصيدلة
C9077,رياضة,3,كلية الزراعة
C9078,كتابة تقارير,2,كلية الصيدلة
C9079,فيزياء,4,كلية التربية
C9080,مهارات تواصل,1,كلية الصيدلة
C9081,مهارات تواصل,1,كلية الهندسة
C9082,كيمياء,1,كلية الصيدلة
C9083,رياضة,4,كلية الهندسة
C9084,مهارات تواصل,3,كلية التربية
C9085,فيزياء,2,كلية الزراعة
C9086,مهارات تواصل,2,كلية الزراعة
C9087,انجليزي,2,كلية الصيدلة
C9088,رياضة,3,كلية الهندسة
C9089,انجليزي,4,كلية الهندسة
C9090,كيمياء,4,كلية الهندسة
C9091,كيمياء,3,كلية التربية
C9092,رياضة,3,كلية الصيدلة
C9093,كتابة تقارير,4,كلية الصيدلة
C9094,كتابة تقارير,4,كلية التربية
C9095,رياضة,3,كلية الصيدلة
C9096,كيمياء,1,كلية الصيدلة
C9097,انجليزي,1,كلية الهندسة
C9098,فيزياء,3,كلية الزراعة
C9099,مهارات تواصل,3,كلية الزراعة
C9100,عربي,3,كلية الهندسة
C9101,رياضة,2,كلية الصيدلة
C9102,رياضة,2,كلية التربية
C9103,مهارات تواصل,1,كلية الزراعة
C9104,كتابة تقارير,4,كلية التربية
C9105,كيمياء,4,كلية الهندسة
C9106,رياضة,1,كلية الهندسة
C9107,كتابة تقارير,3,كلية الزراعة
C9108,رياضة,4,كلية التربية
C9109,رياضة,1,كلية الزراعة
C9110,كتابة تقارير,4,كلية الصيدلة
C9111,انجليزي,3,كلية الهندسة
C9112,كيمياء,4,كلية الهندسة
C9113,فيزياء,2,كلية الصيدلة
C9114,انجليزي,4,كلية الهندسة
C9115,انجليزي,1,كلية الزراعة
C9116,كيمياء,1,كلية التربية
C9117,رياضة,1,كلية الهندسة
C9118,انجليزي,2,كلية التربية
C9119,انجليزي,2,كلية الصيدلة
C9120,كتابة تقارير,3,كلية الصيدلة
C9121,عربي,1,كلية التربية
C9122,كتابة تقارير,1,كلية الزراعة
C9123,رياضة,1,كلية الهندسة
C9124,فيزياء,1,كلية الزراعة
C9125,رياضة,3,كلية الهندسة
C9126,عربي,3,كلية الزراعة
C9127,مهارات تواصل,4,كلية الصيدلة
C9128,انجليزي,2,كلية الهندسة
C9129,كتابة تقارير,3,كلية الزراعة
C9130,كيمياء,1,كلية الزراعة
C9131,كيمياء,3,كلية الزراعة
C9132,فيزياء,1,كلية التربية
C9133,كتابة تقارير,2,كلية التربية
C9134,انجليزي,1,كلية الزراعة
C9135,فيزياء,1,كلية الصيدلة
C9136,كيمياء,1,كلية الزراعة
C9137,كتابة تقارير,3,كلية الزراعة
C9138,كتابة تقارير,1,كلية الزراعة
C9139,انجليزي,4,كلية الصيدلة
C9140,انجليزي,1,كلية التربية
C9141,انجليزي,1,كلية الصيدلة
C9142,رياضة,3,كلية الهندسة
C9143,رياضة,3,كلية الزراعة
C9144,كيمياء,3,كلية الصيدلة
C9145,فيزياء,1,كلية التربية
C9146,رياضة,1,كلية الصيدلة
C9147,كتابة تقارير,3,كلية الصيدلة
C9148,انجليزي,3,كلية الصيدلة
C9149,رياضة,2,كلية الهندسة
C9150,عربي,3,كلية الهندسة
C9151,فيزياء,2,كلية الصيدلة
C9152,فيزياء,4,كلية الصيدلة
C9153,رياضة,2,كلية الزراعة
C9154,كتابة تقارير,2,كلية الصيدلة
C9155,رياضة,4,كلية التربية
C9156,فيزياء,2,كلية الهندسة
C9157,مهارات تواصل,3,كلية التربية
C9158,عربي,3,كلية الصيدلة
C9159,فيزياء,2,كلية الزراعة
C9160,رياضة,2,كلية الهندسة
C9161,رياضة,1,كلية الهندسة
C9162,رياضة,4,كلية التربية
C9163,كتابة تقارير,2,كلية الزراعة
C9164,انجليزي,4,كلية الزراعة
C9165,عربي,1,كلية الزراعة
C9166,عربي,1,كلية التربية
C9167,كتابة تقارير,4,كلية الهندسة
C9168,مهارات تواصل,3,كلية الزراعة
C9169,فيزياء,4,كلية الصيدلة
C9170,عربي,2,كلية الصيدلة
C9171,فيزياء,1,كلية الزراعة
C9172,عربي,2,كلية الصيدلة
C9173,كيمياء,1,كلية التربية
C9174,انجليزي,4,كلية الصيدلة
C9175,فيزياء,2,كلية التربية
C9176,مهارات تواصل,4,كلية الزراعة
C9177,مهارات تواصل,3,كلية التربية
C9178,انجليزي,4,كلية الزراعة
C9179,فيزياء,3,كلية التربية
C9180,مهارات تواصل,2,كلية التربية
C9181,فيزياء,4,كلية التربية
C9182,رياضة,4,كلية التربية
C9183,انجليزي,2,كلية الصيدلة
C9184,مهارات تواصل,1,كلية الهندسة
C9185,فيزياء,1,كلية الزراعة
C9186,كتابة تقارير,2,كلية الهندسة
C9187,مهارات تواصل,1,كلية التربية
C9188,رياضة,3,كلية الصيدلة
C9189,مهارات تواصل,3,كلية الهندسة
C9190,انجليزي,3,كلية الزراعة
C9191,مهارات تواصل,3,كلية الهندسة
C9192,عربي,3,كلية الصيدلة
C9193,رياضة,4,كلية الصيدلة
C9194,انجليزي,1,كلية الهندسة
C9195,مهارات تواصل,3,كلية الهندسة
C9196,انجليزي,2,كلية الصيدلة
C9197,فيزياء,2,كلية الصيدلة
C9198,كيمياء,3,كلية الصيدلة
C9199,كيمياء,1,كلية الزراعة
C9200,رياضة,4,كلية الصيدلة
C9201,كيمياء,3,كلية الزراعة
C9202,مهارات تواصل,1,كلية التربية
C9203,مهارات تواصل,3,كلية الصيدلة
C9204,انجليزي,2,كلية الزراعة
C9205,عربي,2,كلية التربية
C9206,رياضة,1,كلية التربية
C9207,عربي,2,كلية الزراعة
C9208,كتابة تقارير,1,كلية التربية
C9209,رياضة,4,كلية الزراعة
C9210,انجليزي,4,كلية الزراعة
C9211,مهارات تواصل,4,كلية الزراعة
C9212,رياضة,1,كلية الصيدلة
C9213,رياضة,4,كلية الزراعة
C9214,كيمياء,1,كلية التربية
C9215,مهارات تواصل,3,كلية التربية
C9216,انجليزي,4,كلية الصيدلة
C9217,فيزياء,1,كلية الزراعة
C9218,كتابة تقارير,3,كلية الزراعة
C9219,عربي,2,كلية الصيدلة
C9220,كيمياء,4,كلية الزراعة
C9221,انجليزي,4,كلية الهندسة
C9222,انجليزي,4,كلية الصيدلة
C9223,مهارات تواصل,1,كلية الصيدلة
C9224,كتابة تقارير,2,كلية الهندسة
C9225,انجليزي,4,كلية الصيدلة
C9226,رياضة,4,كلية الزراعة
C9227,انجليزي,1,كلية التربية
C9228,مهارات تواصل,1,كلية الصيدلة
C9229,كيمياء,4,كلية الصيدلة
C9230,انجليزي,1,كلية الزراعة
C9231,عربي,3,كلية الصيدلة
C9232,انجليزي,2,كلية التربية
C9233,فيزياء,1,كلية الصيدلة
C9234,رياضة,1,كلية الهندسة
C9235,فيزياء,4,كلية الزراعة
